RunId,iteration,Step,width,height,density,minority_pc,homophily,k,policy,follow_policy,perc_happy,segregation
352,5,23,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6607420861442657
353,5,23,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.6538054968287527
298,4,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9961240310077519,0.6566998892580288
354,5,23,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6335543766578249
219,3,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9280730005367687,0.5157004830917874
322,4,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9935725763256561,0.64542046063203
355,5,29,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6456703182055294
357,5,28,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6312664907651715
280,4,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9536026200873362,0.5599072052401747
356,5,33,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6278727952966329
170,2,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.982969664715274,0.6419638105375199
358,5,17,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6272510593220338
342,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9894570374275171,0.6267791249341065
321,4,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9909139497594869,0.663148049171566
363,5,20,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6469126111983254
359,5,22,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.5990691489361702
329,4,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9958202716823407,0.6867816091954023
361,5,14,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5610556722689075
362,5,5,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.55
323,4,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.990990990990991,0.6568627450980392
360,5,38,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5852393617021276
326,4,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9951948745328351,0.6592365189535504
281,4,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9471965160587915,0.5688622754491018
41,0,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9750927397986221,0.6577901430842608
325,4,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9935691318327974,0.6603697749196141
282,4,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9475374732334048,0.5485813704496788
324,4,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.990904226859283,0.6587747458533976
343,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9826746074715755,0.6097726042230645
374,5,20,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.666220556745182
328,4,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9924609585352719,0.6688206785137318
375,5,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6831908070550508
299,4,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9925886712546321,0.660137638962414
376,5,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6903815580286169
327,4,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9920382165605095,0.6910828025477707
377,5,31,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.6968283582089553
379,5,29,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.743675995694295
378,5,36,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7027098831030818
380,5,28,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7538832351365827
384,5,5,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7627095727420227
382,5,20,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7360305745914602
383,5,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7643972012917115
385,5,28,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6519847743338771
381,5,45,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7415806626833242
235,3,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9856230031948882,0.6711927582534611
234,3,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9861775651249336,0.6519138755980861
283,4,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9352097716409984,0.5297397769516728
365,5,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9989583333333333,0.669140625
169,2,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9793977812995246,0.6484416270470154
285,4,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9355520338087692,0.5209984152139461
344,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9692796610169492,0.6113612288135594
364,5,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.99786438868126,0.6549652963160705
396,6,31,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6589448312801286
399,6,16,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6648677819751754
397,6,31,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6607142857142857
300,4,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9910195456946645,0.6492340200739567
400,6,20,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6539690996270645
398,6,42,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6566720691518099
401,6,26,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6662627894453419
402,6,17,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6614610905240869
403,6,22,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6521796916533759
405,6,19,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6654094827586207
404,6,25,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6556706652126499
406,6,20,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6591880341880342
386,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9973544973544973,0.6601851851851852
407,6,17,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6548826040554963
284,4,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.929042904290429,0.5247524752475248
418,6,18,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6811926605504587
345,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9568500539374326,0.5776699029126213
419,6,19,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.643409818569904
392,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.997904662126768,0.6525667888947093
420,6,30,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6402907295666483
301,4,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9897794513179129,0.6588219472834858
421,6,23,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6419870059556037
389,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9967880085653105,0.6571199143468951
422,6,29,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6186373276776246
387,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9946120689655172,0.6390086206896551
42,0,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9699842022116903,0.6513954713006845
347,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9538294405214557,0.5697990222705052
423,6,26,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6212805526036131
346,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9499200852424081,0.5697922216302611
424,6,29,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6063513513513513
238,3,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9824374667376264,0.6797498669505055
425,6,23,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.5912996777658431
367,5,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9951794322442421,0.6685859667916444
427,6,7,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5672522286313582
408,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9886240520043337,0.6411159263271939
429,6,23,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6575067024128687
348,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9476713762428048,0.5521978021978022
171,2,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9756613756613757,0.6502645502645502
368,5,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9946120689655172,0.6935614224137931
428,6,7,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5431854199683043
426,6,40,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.6037452159650082
393,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9946723494938732,0.6706180074587107
388,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9919137466307277,0.6462264150943396
390,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.99466097170315,0.6623064602242392
394,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9946178686759957,0.685010764262648
440,6,21,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6725444096133751
441,6,19,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6718415417558886
409,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9805720453318942,0.6175121424716675
442,6,33,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6820839978734715
443,6,24,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.6945034519383961
445,6,21,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7199023861171366
446,6,23,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7334058759521219
444,6,32,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.720580404685836
449,6,15,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7404098791382029
451,6,18,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6610551431601273
450,6,9,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7895945945945946
448,6,40,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7464940668824164
447,6,80,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7337901950448076
391,5,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9888178913738019,0.6859691160809371
236,3,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9802771855010661,0.6657782515991472
395,5,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9908503767491926,0.6807050592034446
349,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9377705627705628,0.5428841991341992
302,4,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9852941176470589,0.6669389978213508
410,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9713831478537361,0.6086380498145204
462,7,20,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6429347826086956
351,5,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9363194819212088,0.5187533729087965
463,7,25,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6555822649572649
465,7,21,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6710526315789473
464,7,27,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6566794942275975
411,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9712,0.5910666666666666
467,7,29,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6532258064516129
466,7,44,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6469882729211087
468,7,23,50,50,0.75,0.4,3,1,random,0.6,1.0,0.675
469,7,20,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6572751322751322
470,7,25,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6435616438356164
471,7,25,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6509308510638298
472,7,27,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6735325794291869
473,7,25,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6601004759386568
430,6,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9968253968253968,0.6687830687830688
350,5,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9262472885032538,0.5142353579175705
412,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9600213219616205,0.5775586353944563
453,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9952,0.6512
452,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9942438513867086,0.6533228676085819
484,7,34,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6514461703267274
485,7,33,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.655099894847529
486,7,40,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6272117962466488
487,7,42,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6357562800641369
454,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9956616052060737,0.6536062906724512
488,7,32,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6345029239766082
489,7,23,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.616711229946524
108,1,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9677765843179377,0.6370837808807733
239,3,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.977176220806794,0.6721072186836518
491,7,18,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.6034803400637619
459,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9951948745328351,0.6677789642285105
458,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9947340705634544,0.6716692996313849
490,7,40,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.617515756302521
413,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9481837606837606,0.5574252136752137
494,7,8,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5465673230441724
492,7,18,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5795329670329671
455,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.99359316604378,0.6478910838227443
474,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9877136752136753,0.6461004273504274
493,7,14,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.557177289769684
172,2,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9699731903485255,0.6588471849865952
457,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.994127068873465,0.6705819540843566
107,1,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.96661281637049,0.6440495422724825
495,7,32,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6514028586553732
414,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9505582137161085,0.5386762360446571
475,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9848238482384823,0.632249322493225
456,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9910337552742616,0.6693037974683544
460,6,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9951664876476907,0.6866272824919442
507,7,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6969898774640384
508,7,29,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6805997876857749
509,7,36,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.7145324123273114
506,7,36,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6673333333333333
512,7,33,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7149595687331537
496,7,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9994689325544344,0.6590546999468933
510,7,24,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7201433121019108
513,7,24,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7382275132275132
511,7,29,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7229077253218884
514,7,18,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7231197033898306
434,6,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9925093632958801,0.6872659176029963
515,7,20,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7558324496288441
516,7,5,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7658478605388273
517,7,19,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6660949868073879
303,4,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9787120808940926,0.6482171367748802
415,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9353991596638656,0.5323004201680672
461,6,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.991393222162453,0.6811457772996234
529,8,16,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6637029288702929
528,8,16,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6531461258450338
476,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9708377518557795,0.5971633085896076
38,0,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9585547290116897,0.6261955366631243
530,8,27,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6521853607161664
531,8,32,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6511689691817216
532,8,39,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6509009009009009
533,8,24,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6735084838533114
416,6,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.931573275862069,0.5222252155172413
417,6,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9284199363732768,0.5106044538706257
534,8,24,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6666666666666666
535,8,28,50,50,0.75,0.4,3,1,random,0.7,1.0,0.652995143011333
366,5,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9849056603773585,0.6513477088948787
536,8,32,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6496062992125984
537,8,30,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6694017998941239
539,8,27,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6592720510095643
431,6,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.989888238424694,0.63850452368281
538,8,49,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6657810839532412
499,7,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9962825278810409,0.6652947424322889
477,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.959073774905762,0.5875067312870221
518,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9947145877378436,0.6613372093023255
478,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9560496380558429,0.5714839710444675
498,7,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9962566844919786,0.6473262032085562
550,8,17,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6724775488642366
519,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9930851063829788,0.644813829787234
552,8,27,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6507234726688103
551,8,39,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.6589818763326226
553,8,24,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6312695924764891
554,8,36,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.621264674493063
43,0,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9567966280295047,0.6156480505795574
479,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9516908212560387,0.556629092860977
370,5,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9825517993456925,0.6743456924754635
523,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9957173447537473,0.6567184154175589
555,8,24,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6200053995680346
556,8,31,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6055021367521367
557,8,20,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.5983888008452193
520,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9930444087747459,0.6514178705189941
525,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9958613554061045,0.66722710812209
527,7,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9973247726056714,0.6861958266452648
521,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9930703624733476,0.6428571428571429
558,8,23,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5821275455519829
526,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9947589098532494,0.6859276729559748
559,8,20,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5680965147453083
561,8,33,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6549202127659575
560,8,5,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5409858387799564
480,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.947481243301179,0.547427652733119
432,6,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9876543209876543,0.6560654857756307
564,8,20,50,50,0.75,0.4,3,1,recently_emptied,0.3,1.0,0.655323093220339
540,8,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9842391304347826,0.64375
541,8,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9829333333333333,0.618
497,7,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9934138309549945,0.6591657519209659
524,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9921424829753798,0.6733892090099528
573,8,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6697320021019443
572,8,42,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6682316118935837
574,8,24,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6904193205944799
575,8,25,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.706951871657754
576,8,23,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7108433734939759
577,8,35,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7042066027689031
579,8,21,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7367567567567568
578,8,23,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7501329787234042
481,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9397525551371705,0.5392684238838085
582,8,3,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7555077915099409
580,8,20,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7544
581,8,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.750801282051282
583,8,32,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6492340200739567
563,8,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9989310529128808,0.6528594334580439
594,9,23,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6748279512969825
595,9,21,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6580263157894737
598,9,18,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6714673913043478
522,7,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9872408293460925,0.6564327485380117
596,9,19,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6614749733759319
599,9,17,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6551585169263837
600,9,21,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6479619565217392
483,7,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9328716036228023,0.5167820990942994
597,9,32,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6679790026246719
482,7,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9311087190527448,0.5282561894510226
542,8,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9680851063829787,0.5970744680851063
601,9,25,50,50,0.75,0.4,3,1,random,0.7,1.0,0.659139497594869
602,9,16,50,50,0.75,0.4,3,1,random,0.8,1.0,0.665694591728526
562,8,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9968085106382979,0.6660904255319149
603,9,19,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6711517761033369
584,8,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9956733369388859,0.6649540292049757
605,9,26,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6621510673234812
604,9,58,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6577004219409283
585,8,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9952456418383518,0.6373481246698363
589,8,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9994783515910276,0.680490349504434
543,8,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9592612710483432,0.581205866376969
616,9,35,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6509952854897852
588,8,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9957627118644068,0.667770127118644
617,9,35,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.6432432432432432
618,9,38,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6374261149919398
619,9,30,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6390217969165337
545,8,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.952201933404941,0.5589419978517723
621,9,26,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6388742766964756
620,9,39,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6265565782349757
586,8,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9919914575547251,0.6648424986652429
622,9,18,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6122937732836615
174,2,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9596990865126276,0.6258731864588931
544,8,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9509071504802561,0.566435432230523
606,9,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9908256880733946,0.6412574203993524
